MANDT,PERNR,SUBTY,OBJPS,SPRPS,ENDDA,BEGDA,SEQNR,AEDTM,UNAME,HISTO,ITXEX,REFEX,ORDEX,ITBLD,PREAS,FLAG1,FLAG2,FLAG3,FLAG4,RESE1,RESE2,GRPVL,TRFAR,TRFGB,TRFGR,TRFST,LGA01,BET01,ANZ01,EIN01,OPK01,LGA02,BET02,ANZ02,EIN02,OPK02,LGA03,BET03,ANZ03,EIN03,OPK03,LGA04,BET04,ANZ04,EIN04,OPK04,LGA05,BET05,ANZ05,EIN05,OPK05,LGA06,BET06,ANZ06,EIN06,OPK06,LGA07,BET07,ANZ07,EIN07,OPK07,LGA08,BET08,ANZ08,EIN08,OPK08,LGA09,BET09,ANZ09,EIN09,OPK09,LGA10,BET10,ANZ10,EIN10,OPK10,LGA11,BET11,ANZ11,EIN11,OPK11,LGA12,BET12,ANZ12,EIN12,OPK12,LGA13,BET13,ANZ13,EIN13,OPK13,LGA14,BET14,ANZ14,EIN14,OPK14,LGA15,BET15,ANZ15,EIN15,OPK15,LGA16,BET16,ANZ16,EIN16,OPK16,LGA17,BET17,ANZ17,EIN17,OPK17,LGA18,BET18,ANZ18,EIN18,OPK18,LGA19,BET19,ANZ19,EIN19,OPK19,LGA20,BET20,ANZ20,EIN20,OPK20,LGA21,BET21,ANZ21,EIN21,OPK21,LGA22,BET22,ANZ22,EIN22,OPK22,LGA23,BET23,ANZ23,EIN23,OPK23,LGA24,BET24,ANZ24,EIN24,OPK24,LGA25,BET25,ANZ25,EIN25,OPK25,LGA26,BET26,ANZ26,EIN26,OPK26,LGA27,BET27,ANZ27,EIN27,OPK27,LGA28,BET28,ANZ28,EIN28,OPK28,LGA29,BET29,ANZ29,EIN29,OPK29,LGA30,BET30,ANZ30,EIN30,OPK30,LGA31,BET31,ANZ31,EIN31,OPK31,LGA32,BET32,ANZ32,EIN32,OPK32,LGA33,BET33,ANZ33,EIN33,OPK33,LGA34,BET34,ANZ34,EIN34,OPK34,LGA35,BET35,ANZ35,EIN35,OPK35,LGA36,BET36,ANZ36,EIN36,OPK36,LGA37,BET37,ANZ37,EIN37,OPK37,LGA38,BET38,ANZ38,EIN38,OPK38,LGA39,BET39,ANZ39,EIN39,OPK39,LGA40,BET40,ANZ40,EIN40,OPK40,WAERS,INDRL,OTYPE,OBJID,VAMNT,VUNIT,IND01,MOD01,IND02,MOD02,IND03,MOD03,IND04,MOD04,IND05,MOD05,IND06,MOD06,IND07,MOD07,IND08,MOD08,IND09,MOD09,IND10,MOD10,IND11,MOD11,IND12,MOD12,IND13,MOD13,IND14,MOD14,IND15,MOD15,IND16,MOD16,IND17,MOD17,IND18,MOD18,IND19,MOD19,IND20,MOD20,IND21,MOD21,IND22,MOD22,IND23,MOD23,IND24,MOD24,IND25,MOD25,IND26,MOD26,IND27,MOD27,IND28,MOD28,IND29,MOD29,IND30,MOD30,IND31,MOD31,IND32,MOD32,IND33,MOD33,IND34,MOD34,IND35,MOD35,IND36,MOD36,IND37,MOD37,IND38,MOD38,IND39,MOD39,IND40,MOD40,BSGRD,DIVGV,ANSAL,ANCUM,CMPMN,ORZID,STVOR,OCRSN,CPIND,LGAWW,CMP_PROCESSID,CMP_PLANID,CMP_SEQUENCE,CMP_AMOUNT,CMP_PERCENT,CMP_NUMBER,CMP_PAYUNIT,CMP_NEW_SALARY,CMP_OLD_SALARY,CMP_REASON,CMP_STATUS,CMP_EFFECTIVE_DATE,DEDUCTION_AMOUNT,TAX_CODE,BENEFIT_PLAN,ENROLLMENT_STATUS,STOCK_OPTIONS,COMMISSION_PCT,BONUS_AMOUNT,HOURLY_RATE,MONTHLY_INCOME,PERCENT_SALARY_HIKE,DAILY_RATE,OVERTIME_RATE,DEPENDENTS_COVERAGE,SALARY_HISTORY_ID,RAISE_AMOUNT,PROMOTION_DATE,PAYROLL_PERIOD,TAX_DEDUCTION,NET_PAY,GROSS_PAY,BENEFITS_ENROLLMENT_DATE,STOCK_OPTION_LEVEL,PAYROLL_RELATIONSHIP_ID,BALANCE_TYPE_ID,BALANCE_DIMENSION_ID,ELEMENT_TYPE_ID,INPUT_VALUE_ID,PROCESSING_TYPE,PRIORITY,CLASSIFICATION_ID,COST_TYPE,ACTIVITY_TYPE
100,00000170,0000,01, ,20261231,20200316,000,20260716,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1770.55,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,5846.54,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2705.71,1.00,USD,+,,,,,,,,,,,,,,,,1000,7356.95,1.00,USD,+,,,,,,1000,4315.14,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,274.86,USD, ,02,X,01, ,02,X,02,X,02, ,01, ,02, ,03, ,03, ,03,X,02,X,03,X,03,X,03,X,01,X,02,X,03, ,02, ,03, ,01, ,01, ,03, ,01,X,01, ,01,X,01, ,02, ,02, ,03, ,03, ,03,X,02, ,02,X,02,X,01, ,02, ,03,X,03, ,01,X,01,1.00,40.00,141927.00,X,X,00020001,20251021,, ,1000,00030001,00040001,001,26966.13,0.1900,1.000,USD,168893.13,141927.00,PROM,AP,20261209,873.01,TX01,BN01,A,6750,19.22,20275.50,68.23,11827.25,19,545.87,102.35,Y,00005170,26966.13,20240710,202403,2538.66,10105.21,13516.88,20231210,2,00008170,00009170,00009270,00009370,00009470,A,2918,00009570,D,PAYROLL_RUN
100,00000171,0000,01, ,20261231,20200818,000,20250201,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,2319.49,1.00,USD,+,,,,,,1000,8494.59,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3915.88,1.00,USD,+,,,,,,1000,5582.02,1.00,USD,+,,,,,,,,,,,1000,5894.77,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6365.58,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4482.85,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5568.56,1.00,USD,+,USD,X,O,00010001,180.09,USD, ,03, ,03,X,03, ,03,X,02,X,01, ,01,X,02, ,02, ,03, ,01, ,03,X,03,X,02, ,03, ,03,X,03, ,02, ,02, ,01,X,03, ,02,X,03,X,02, ,03,X,01,X,01,X,02,X,03,X,01, ,03, ,03,X,02,X,02,X,01,X,02,X,01,X,02, ,02, ,01,1.00,40.00,191671.00,X,X,00020001,20250906,, ,1000,00030001,00040001,001,38334.20,0.2000,1.000,USD,230005.20,191671.00,PROM,AP,20261010,1044.82,TX01,BN01,A,8696,8.22,33942.89,92.15,15972.58,20,737.2,138.22,N,00005171,38334.20,20250929,202407,4084.74,13671.59,18801.15,20180928,2,00008171,00009171,00009271,00009371,00009471,A,6386,00009571,D,PAYROLL_RUN
100,00000172,0000,01, ,20261231,20200901,000,20240419,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,6833.69,1.00,USD,+,1000,9568.6,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3136.49,1.00,USD,+,1000,6724.9,1.00,USD,+,1000,3806.39,1.00,USD,+,1000,6898.07,1.00,USD,+,,,,,,1000,4800.34,1.00,USD,+,,,,,,1000,2322.06,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5329.26,1.00,USD,+,1000,2826.09,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,301.16,USD,X,01, ,03,X,02,X,01, ,03,X,03,X,01, ,02, ,02, ,02, ,03,X,03,X,02,X,02, ,03,X,01, ,02,X,01, ,02, ,01,X,03,X,03,X,02,X,01, ,02, ,03, ,02, ,02,X,02,X,03, ,01, ,02,X,03,X,03,X,01,X,01,X,01,X,01,X,01,X,02,1.00,40.00,214774.00,X,X,00020001,20260906,, ,1000,00030001,00040001,001,38659.32,0.1800,1.000,USD,253433.32,214774.00,PROM,AP,20251223,1023.41,TX01,BN01,A,9437,3.94,13221.86,103.26,17897.83,18,826.05,154.89,N,00005172,38659.32,20210625,202406,4129.95,13846.29,18999.65,20201125,5,00008172,00009172,00009272,00009372,00009472,B,7185,00009572,C,PAYROLL_RUN
100,00000173,0000,01, ,20261231,20170926,000,20250529,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,5310.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8048.51,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,7907.68,1.00,USD,+,,,,,,,,,,,,,,,,1000,3368.82,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4492.64,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,210.23,USD,X,01, ,02, ,02,X,02, ,02, ,02, ,01, ,03, ,02,X,01,X,02, ,03,X,02, ,03,X,02, ,01,X,01, ,03,X,01, ,02, ,03, ,03, ,02, ,03, ,03,X,01, ,03,X,01,X,02,X,03, ,02,X,02,X,03, ,02, ,01,X,01,X,02, ,02, ,01,X,03,1.00,40.00,193075.00,X,X,00020001,20250325,, ,1000,00030001,00040001,001,9653.75,0.0500,1.000,USD,202728.75,193075.00,PROM,AP,20250615,1073.22,TX01,BN01,A,3625,11.16,21658.90,92.82,16089.58,5,742.6,139.24,Y,00005173,9653.75,20220211,202404,3751.77,13069.50,17894.49,20201129,1,00008173,00009173,00009273,00009373,00009473,B,573,00009573,D,PAYROLL_RUN
100,00000174,0000,01, ,20261231,20220823,000,20260613,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,3279.91,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5907.9,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7392.39,1.00,USD,+,,,,,,1000,6628.34,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,2314.29,1.00,USD,+,,,,,,1000,6649.41,1.00,USD,+,,,,,,1000,1977.29,1.00,USD,+,USD,X,O,00010001,181.43,USD, ,02, ,01, ,01, ,01,X,01,X,02, ,01, ,03,X,01, ,01,X,03,X,02,X,03,X,03, ,01, ,01,X,02, ,02,X,02, ,02, ,03,X,03,X,01, ,01,X,03,X,01, ,01,X,02,X,03, ,01, ,03, ,03,X,03,X,02, ,01,X,01,X,02, ,02,X,03, ,02,1.00,40.00,119545.00,X,X,00020001,20250511,, ,1000,00030001,00040001,001,17931.75,0.1500,1.000,USD,137476.75,119545.00,PROM,AP,20260115,745.81,TX01,BN01,A,6846,10.89,8808.45,57.47,9962.08,15,459.79,86.21,N,00005174,17931.75,20230109,202402,3045.35,6904.96,10696.12,20240516,3,00008174,00009174,00009274,00009374,00009474,B,9664,00009574,C,PAYROLL_RUN
100,00000175,0000,01, ,20261231,20210916,000,20241225,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,2174.84,1.00,USD,+,,,,,,,,,,,1000,8196.23,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3545.6,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7140.42,1.00,USD,+,,,,,,,,,,,,,,,,1000,3227.53,1.00,USD,+,1000,1112.67,1.00,USD,+,1000,7099.04,1.00,USD,+,,,,,,,,,,,USD,X,O,00010001,176.14,USD, ,01,X,03, ,02, ,01, ,01,X,02, ,01,X,03,X,01,X,02, ,02, ,02,X,01, ,01, ,02,X,03,X,02, ,02, ,01, ,02, ,02, ,03, ,01,X,02,X,01,X,03, ,02,X,01, ,03, ,02, ,03, ,03, ,03,X,01, ,02, ,02, ,01, ,01, ,01,X,02,1.00,40.00,222874.00,X,X,00020001,20250413,, ,1000,00030001,00040001,001,20058.66,0.0900,1.000,USD,242932.66,222874.00,PROM,AP,20250306,1253.92,TX01,BN01,A,6799,15.18,40148.74,107.15,18572.83,9,857.21,160.73,Y,00005175,20058.66,20210211,202407,5838.27,14826.37,21918.56,20210105,5,00008175,00009175,00009275,00009375,00009475,B,5811,00009575,D,PAYROLL_RUN
100,00000176,0000,01, ,20261231,20231011,000,20250825,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,8091.74,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7992.59,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3953.35,1.00,USD,+,,,,,,,,,,,,,,,,1000,1608.4,1.00,USD,+,,,,,,,,,,,1000,9852.05,1.00,USD,+,,,,,,1000,8545.41,1.00,USD,+,,,,,,1000,3314.92,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,211.91,USD, ,03,X,02,X,01,X,02, ,01, ,01, ,02, ,03,X,01,X,03,X,01, ,01,X,03,X,01,X,03,X,01, ,03, ,01, ,02,X,03,X,01, ,02,X,03, ,01,X,02,X,03, ,02,X,02,X,01,X,02, ,01, ,02, ,01,X,02,X,03,X,01, ,01, ,03,X,01, ,01,1.00,40.00,222986.00,X,X,00020001,20250516,, ,1000,00030001,00040001,001,33447.90,0.1500,1.000,USD,256433.90,222986.00,PROM,AP,20260111,1947.36,TX01,BN01,A,4449,7.54,31236.08,107.2,18582.17,15,857.64,160.81,Y,00005176,33447.90,20260928,202407,4219.06,15018.76,21185.18,20240113,5,00008176,00009176,00009276,00009376,00009476,B,888,00009576,C,PAYROLL_RUN
100,00000177,0000,01, ,20261231,20170323,000,20250708,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6045.51,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1580.67,1.00,USD,+,1000,4794.55,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3611.75,1.00,USD,+,1000,8823.58,1.00,USD,+,,,,,,1000,6651.06,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,475.0,USD, ,01, ,03, ,01,X,01, ,01, ,03, ,01,X,02, ,03,X,03, ,02, ,03,X,01, ,03, ,01, ,02, ,02,X,03,X,03,X,03, ,03, ,03, ,01,X,01, ,02, ,03,X,02,X,03,X,03, ,01, ,03,X,03,X,02,X,02, ,02,X,02,X,03,X,01,X,03,X,01,1.00,40.00,92258.00,X,X,00020001,20250901,, ,1000,00030001,00040001,001,4612.90,0.0500,1.000,USD,96870.90,92258.00,PROM,AP,20250813,716.02,TX01,BN01,A,4346,5.28,17104.25,44.35,7688.17,5,354.84,66.53,N,00005177,4612.90,20201013,202402,1640.07,6757.43,9113.52,20220120,2,00008177,00009177,00009277,00009377,00009477,B,9007,00009577,C,PAYROLL_RUN
100,00000178,0000,01, ,20261231,20201023,000,20240514,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,7700.88,1.00,USD,+,,,,,,1000,4388.19,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,6249.08,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5780.95,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3374.05,1.00,USD,+,1000,9118.0,1.00,USD,+,1000,9032.8,1.00,USD,+,,,,,,,,,,,,,,,,1000,8959.54,1.00,USD,+,,,,,,1000,4072.52,1.00,USD,+,USD,X,O,00010001,391.34,USD, ,02,X,01,X,02, ,01, ,02, ,03,X,03, ,01,X,03, ,03,X,01, ,03,X,01,X,02, ,02,X,02, ,02,X,01, ,01,X,02, ,02, ,02, ,03, ,01,X,03, ,03,X,03,X,02, ,03, ,03,X,03, ,02,X,02, ,02,X,02,X,03,X,01,X,02, ,01, ,01,1.00,40.00,119343.00,X,X,00020001,20250505,, ,1000,00030001,00040001,001,20288.31,0.1700,1.000,USD,139631.31,119343.00,PROM,AP,20260710,931.33,TX01,BN01,A,9380,6.14,9488.86,57.38,9945.25,17,459.01,86.06,Y,00005178,20288.31,20250124,202407,2495.36,7309.30,10735.99,20160317,4,00008178,00009178,00009278,00009378,00009478,B,7926,00009578,C,PAYROLL_RUN
100,00000179,0000,01, ,20261231,20220331,000,20250410,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,9836.0,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7218.27,1.00,USD,+,1000,5494.92,1.00,USD,+,,,,,,,,,,,1000,5330.13,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7732.07,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,5209.02,1.00,USD,+,,,,,,1000,8124.8,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,6102.53,1.00,USD,+,,,,,,1000,1987.26,1.00,USD,+,1000,8344.25,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,284.51,USD,X,02, ,02, ,01,X,01,X,03, ,02, ,02,X,01, ,02, ,02,X,03, ,03, ,01,X,01, ,02, ,03, ,03,X,01,X,03,X,02, ,02, ,03, ,02, ,02,X,01,X,03, ,01,X,03, ,02,X,01,X,01,X,02, ,02, ,02, ,03,X,01,X,02, ,03,X,01, ,02,1.00,40.00,229659.00,X,X,00020001,20251120,, ,1000,00030001,00040001,001,29855.67,0.1300,1.000,USD,259514.67,229659.00,PROM,AP,20260716,1563.28,TX01,BN01,A,9840,12.49,15019.25,110.41,19138.25,13,883.3,165.62,Y,00005179,29855.67,20201225,202412,6047.46,12779.11,20389.85,20210510,5,00008179,00009179,00009279,00009379,00009479,B,217,00009579,D,PAYROLL_RUN
100,00000180,0000,01, ,20261231,20160724,000,20240404,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,1000,7579.95,1.00,USD,+,,,,,,,,,,,,,,,,1000,6189.28,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1734.33,1.00,USD,+,1000,2959.68,1.00,USD,+,,,,,,,,,,,1000,7484.28,1.00,USD,+,,,,,,,,,,,1000,1688.46,1.00,USD,+,,,,,,1000,5301.24,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1245.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,487.01,USD, ,02, ,01,X,02,X,03,X,01, ,03,X,02,X,01, ,01, ,03, ,03,X,03, ,01, ,02, ,03, ,03,X,01, ,02,X,03,X,03, ,03,X,01, ,03,X,03,X,01,X,03,X,02,X,01, ,03,X,01,X,01, ,01,X,02, ,02, ,03,X,01, ,01, ,01,X,01, ,02,1.00,40.00,245238.00,X,X,00020001,20251120,, ,1000,00030001,00040001,001,39238.08,0.1600,1.000,USD,284476.08,245238.00,PROM,AP,20250503,2201.50,TX01,BN01,A,9669,5.51,48683.83,117.9,20436.50,16,943.22,176.85,N,00005180,39238.08,20230713,202408,5199.33,17092.66,24493.49,20160401,5,00008180,00009180,00009280,00009380,00009480,A,7896,00009580,D,PAYROLL_RUN
100,00000181,0000,01, ,20261231,20180122,000,20260609,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9919.42,1.00,USD,+,,,,,,,,,,,1000,6882.96,1.00,USD,+,,,,,,,,,,,1000,2493.73,1.00,USD,+,1000,9289.51,1.00,USD,+,,,,,,1000,5533.77,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3867.88,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6673.14,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,114.8,USD, ,02,X,03,X,02, ,01,X,02,X,02, ,03, ,03,X,01, ,02,X,02,X,03,X,02, ,01,X,02, ,02, ,03, ,02,X,01,X,01,X,02,X,03, ,03,X,02,X,01,X,01, ,03, ,02, ,01,X,01,X,03,X,03,X,01, ,02, ,03, ,02, ,02,X,02, ,03,X,02,1.00,40.00,135781.00,X,X,00020001,20260115,, ,1000,00030001,00040001,001,12220.29,0.0900,1.000,USD,148001.29,135781.00,PROM,AP,20260621,633.03,TX01,BN01,A,7961,4.33,10459.74,65.28,11315.08,9,522.23,97.92,Y,00005181,12220.29,20211021,202402,2093.26,9460.44,12186.73,20201114,2,00008181,00009181,00009281,00009381,00009481,B,1557,00009581,C,PAYROLL_RUN
100,00000182,0000,01, ,20261231,20151105,000,20260917,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,4767.05,1.00,USD,+,,,,,,,,,,,,,,,,1000,5035.95,1.00,USD,+,1000,7812.45,1.00,USD,+,,,,,,,,,,,1000,3226.98,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5548.62,1.00,USD,+,,,,,,,,,,,1000,8908.17,1.00,USD,+,,,,,,,,,,,1000,1804.87,1.00,USD,+,,,,,,1000,6449.03,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7972.64,1.00,USD,+,1000,8018.9,1.00,USD,+,,,,,,,,,,,EUR,X,O,00010001,109.02,USD,X,02,X,03,X,02,X,01,X,03, ,01,X,01,X,03, ,01,X,02, ,03, ,01, ,03, ,03, ,03, ,03, ,01,X,03,X,03,X,02, ,01, ,03,X,01,X,03,X,01, ,02, ,01,X,02, ,03, ,02, ,01,X,01,X,01, ,01,X,01, ,02, ,03, ,03,X,02,X,03,1.00,40.00,245113.00,X,X,00020001,20250226,, ,1000,00030001,00040001,001,26962.43,0.1100,1.000,USD,272075.43,245113.00,PROM,AP,20251129,1819.57,TX01,BN01,A,1439,10.71,19174.92,117.84,20426.08,11,942.74,176.76,N,00005182,26962.43,20210119,202410,3819.80,16384.62,22023.99,20191206,2,00008182,00009182,00009282,00009382,00009482,A,7373,00009582,D,PAYROLL_RUN
100,00000183,0000,01, ,20261231,20211125,000,20250912,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,6191.97,1.00,USD,+,1000,3930.25,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,5692.25,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2277.71,1.00,USD,+,,,,,,,,,,,1000,1974.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3401.9,1.00,USD,+,,,,,,,,,,,1000,9942.23,1.00,USD,+,USD,X,O,00010001,293.19,USD,X,03,X,03,X,02, ,01,X,03,X,02, ,03,X,01,X,02, ,01, ,02, ,02, ,02, ,02, ,01,X,03, ,01,X,03, ,03, ,01, ,02,X,03, ,03,X,01,X,03, ,01, ,01,X,03, ,03, ,01, ,01, ,02,X,01, ,01, ,03, ,02,X,01, ,01,X,03,X,02,1.00,40.00,205145.00,X,X,00020001,20260628,, ,1000,00030001,00040001,001,16411.60,0.0800,1.000,USD,221556.60,205145.00,PROM,AP,20250514,1225.13,TX01,BN01,A,5021,2.82,27597.61,98.63,17095.42,8,789.02,147.94,Y,00005183,16411.60,20240803,202408,4524.84,13645.25,19395.22,20231012,1,00008183,00009183,00009283,00009383,00009483,A,9822,00009583,D,PAYROLL_RUN
100,00000184,0000,01, ,20261231,20230815,000,20250727,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,4359.01,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3539.76,1.00,USD,+,,,,,,1000,3780.7,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1212.67,1.00,USD,+,,,,,,,,,,,1000,8059.27,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4109.1,1.00,USD,+,1000,3893.61,1.00,USD,+,EUR,X,O,00010001,167.11,USD, ,02,X,01,X,01,X,01, ,02, ,02,X,03, ,02, ,03,X,03, ,02,X,01, ,02, ,02,X,01, ,02, ,03,X,02, ,03, ,01,X,02, ,03, ,01, ,03, ,02,X,01,X,03,X,01, ,03, ,01,X,01, ,01, ,01, ,03, ,01,X,01,X,03,X,03, ,03, ,01,1.00,40.00,210749.00,X,X,00020001,20250901,, ,1000,00030001,00040001,001,21074.90,0.1000,1.000,USD,231823.90,210749.00,PROM,AP,20250515,1194.84,TX01,BN01,A,1143,19.31,38966.55,101.32,17562.42,10,810.57,151.98,Y,00005184,21074.90,20240915,202410,4713.05,14901.74,20809.63,20161117,2,00008184,00009184,00009284,00009384,00009484,B,5381,00009584,D,PAYROLL_RUN
